embedding_row	clean_id	original_id	split	label	cluster_id	sequence_length	completed	number_of_windows
999	seq_4b3e6281192d834000708e49691492286f6281ae0a47c869672f8cccf811b43f	seq_4b3e6281192d834000708e49691492286f6281ae0a47c869672f8cccf811b43f	existing_challenge	0	seq_4b3e6281192d834000708e49691492286f6281ae0a47c869672f8cccf811b43f	291	1	1
1000	seq_11adce4453f950b1f37bedc01f648b5e62c15f6a8015a125d1853bf37e2c9bb7	seq_11adce4453f950b1f37bedc01f648b5e62c15f6a8015a125d1853bf37e2c9bb7	existing_challenge	0	seq_11adce4453f950b1f37bedc01f648b5e62c15f6a8015a125d1853bf37e2c9bb7	332	1	1
1001	seq_e57c128fbe1186198d27aa7981f74a5de849f7b14575e4ea61d667dc189e2c45	seq_e57c128fbe1186198d27aa7981f74a5de849f7b14575e4ea61d667dc189e2c45	existing_challenge	0	seq_e57c128fbe1186198d27aa7981f74a5de849f7b14575e4ea61d667dc189e2c45	267	1	1
1002	seq_32fd559fb38f9472702e586330819bcc0c03e79173aa74970da00075f5661e25	seq_32fd559fb38f9472702e586330819bcc0c03e79173aa74970da00075f5661e25	existing_challenge	0	seq_32fd559fb38f9472702e586330819bcc0c03e79173aa74970da00075f5661e25	196	1	1
1003	seq_6d1bb24cab6158fe6f11ab798f99ad964e4401a1f4e12affb07ad7877b018a94	seq_6d1bb24cab6158fe6f11ab798f99ad964e4401a1f4e12affb07ad7877b018a94	existing_challenge	0	seq_6d1bb24cab6158fe6f11ab798f99ad964e4401a1f4e12affb07ad7877b018a94	344	1	1
1004	seq_a4a9676779c3ba4b1be79e68f7f3d849ee4f1b95e94782d747e4c4b4472d7f6d	seq_a4a9676779c3ba4b1be79e68f7f3d849ee4f1b95e94782d747e4c4b4472d7f6d	existing_challenge	0	seq_a4a9676779c3ba4b1be79e68f7f3d849ee4f1b95e94782d747e4c4b4472d7f6d	115	1	1
1005	seq_8c2e72a84e85e5695e49260a2685071174a23d9ca379ab7013642e4c25b0dc7a	seq_8c2e72a84e85e5695e49260a2685071174a23d9ca379ab7013642e4c25b0dc7a	existing_challenge	0	seq_8c2e72a84e85e5695e49260a2685071174a23d9ca379ab7013642e4c25b0dc7a	445	1	1
1006	seq_34323f9e2367e2dcedb7f9e8276caf674c96d03023dad58176163ef7da356441	seq_34323f9e2367e2dcedb7f9e8276caf674c96d03023dad58176163ef7da356441	existing_challenge	0	seq_34323f9e2367e2dcedb7f9e8276caf674c96d03023dad58176163ef7da356441	477	1	1
1007	seq_4efdb7100d2ddd219a15a86e2447a0557535ef4682018b30d9744aba5c113541	seq_4efdb7100d2ddd219a15a86e2447a0557535ef4682018b30d9744aba5c113541	existing_challenge	0	seq_4efdb7100d2ddd219a15a86e2447a0557535ef4682018b30d9744aba5c113541	104	1	1
1008	seq_c3258fb58409e966a06ebe16833ae71b55480d44d553857e5c8a01273a2417b4	seq_c3258fb58409e966a06ebe16833ae71b55480d44d553857e5c8a01273a2417b4	existing_challenge	0	seq_c3258fb58409e966a06ebe16833ae71b55480d44d553857e5c8a01273a2417b4	103	1	1
1009	seq_fb58ce9bad6efff515c5fd9ba651862816dd33369d86a0b3162f32ffcc18e88d	seq_fb58ce9bad6efff515c5fd9ba651862816dd33369d86a0b3162f32ffcc18e88d	existing_challenge	0	seq_fb58ce9bad6efff515c5fd9ba651862816dd33369d86a0b3162f32ffcc18e88d	178	1	1
1010	seq_303ef461f60b36fe6c3ba89ed07e69e708548b706ae521b830a2a351bbce3149	seq_303ef461f60b36fe6c3ba89ed07e69e708548b706ae521b830a2a351bbce3149	existing_challenge	0	seq_303ef461f60b36fe6c3ba89ed07e69e708548b706ae521b830a2a351bbce3149	225	1	1
1011	seq_547e886bb42713eb6e270ce110f6196c0c9e01493dcb81d24d8c22d10db61d9b	seq_547e886bb42713eb6e270ce110f6196c0c9e01493dcb81d24d8c22d10db61d9b	existing_challenge	0	seq_547e886bb42713eb6e270ce110f6196c0c9e01493dcb81d24d8c22d10db61d9b	118	1	1
1012	seq_29747941e334ec4f162c9c8c0314fb254c68e25413324cf403c13b2a03e33eb4	seq_29747941e334ec4f162c9c8c0314fb254c68e25413324cf403c13b2a03e33eb4	existing_challenge	0	seq_29747941e334ec4f162c9c8c0314fb254c68e25413324cf403c13b2a03e33eb4	678	1	1
1013	seq_fd45440534062c5661d4759de7eac4a4fc5cce800034388320ad88360475c684	seq_fd45440534062c5661d4759de7eac4a4fc5cce800034388320ad88360475c684	existing_challenge	0	seq_fd45440534062c5661d4759de7eac4a4fc5cce800034388320ad88360475c684	56	1	1
1014	seq_9cf7f0245e8c175844d62c959160dc692be7f28ab9138d86f702285fae33840a	seq_9cf7f0245e8c175844d62c959160dc692be7f28ab9138d86f702285fae33840a	existing_challenge	0	seq_9cf7f0245e8c175844d62c959160dc692be7f28ab9138d86f702285fae33840a	190	1	1
1015	seq_2df09011a00ce7fa5889d51cc58631695fd46af96782b5f246f24d016b0bcc1a	seq_2df09011a00ce7fa5889d51cc58631695fd46af96782b5f246f24d016b0bcc1a	existing_challenge	0	seq_2df09011a00ce7fa5889d51cc58631695fd46af96782b5f246f24d016b0bcc1a	217	1	1
1016	seq_3d50baa71baea9c80f160ee01b45e71b5910540e4dff04cb5a6dbe2439b518d1	seq_3d50baa71baea9c80f160ee01b45e71b5910540e4dff04cb5a6dbe2439b518d1	existing_challenge	0	seq_3d50baa71baea9c80f160ee01b45e71b5910540e4dff04cb5a6dbe2439b518d1	272	1	1
1017	seq_f0ad963c3317d465e0330c5b5d6c6221094adf01b2223b97e4b079d178e3e442	seq_f0ad963c3317d465e0330c5b5d6c6221094adf01b2223b97e4b079d178e3e442	existing_challenge	0	seq_f0ad963c3317d465e0330c5b5d6c6221094adf01b2223b97e4b079d178e3e442	438	1	1
1018	seq_32142f704e8a2be15babd0d783931755fb6dcb2d069d0cb3f09361b892a92030	seq_32142f704e8a2be15babd0d783931755fb6dcb2d069d0cb3f09361b892a92030	existing_challenge	0	seq_32142f704e8a2be15babd0d783931755fb6dcb2d069d0cb3f09361b892a92030	541	1	1
1019	seq_617ddd68c076ea9122820866f0d7ea56a3fcb3ca5aea3f4f064c1f0afa0a21e9	seq_617ddd68c076ea9122820866f0d7ea56a3fcb3ca5aea3f4f064c1f0afa0a21e9	existing_challenge	0	seq_617ddd68c076ea9122820866f0d7ea56a3fcb3ca5aea3f4f064c1f0afa0a21e9	282	1	1
1020	seq_c5968dbb2c0c64671a34f2802d262d5198f0da494646a2e8668880a45870a23e	seq_c5968dbb2c0c64671a34f2802d262d5198f0da494646a2e8668880a45870a23e	existing_challenge	0	seq_c5968dbb2c0c64671a34f2802d262d5198f0da494646a2e8668880a45870a23e	111	1	1
1021	seq_d96d6fdf624611214ac6218d7bac69ebae071b092b8ac80a184ec7db83f2a17b	seq_d96d6fdf624611214ac6218d7bac69ebae071b092b8ac80a184ec7db83f2a17b	existing_challenge	0	seq_d96d6fdf624611214ac6218d7bac69ebae071b092b8ac80a184ec7db83f2a17b	417	1	1
1022	seq_5866aeb8d22d66b5f9eddeb5423a863a0a767886b7bad6eac75e9915554515d9	seq_5866aeb8d22d66b5f9eddeb5423a863a0a767886b7bad6eac75e9915554515d9	existing_challenge	0	seq_5866aeb8d22d66b5f9eddeb5423a863a0a767886b7bad6eac75e9915554515d9	142	1	1
1023	seq_d4aba9dd5acb3850f1bcefa5045a2e078d96b3e568ecda57fdef86c060a10de6	seq_d4aba9dd5acb3850f1bcefa5045a2e078d96b3e568ecda57fdef86c060a10de6	existing_challenge	0	seq_d4aba9dd5acb3850f1bcefa5045a2e078d96b3e568ecda57fdef86c060a10de6	416	1	1
1024	seq_b97adedd52d7e7a5619504ea14c32863c0e7941a3fc10a957b4b0fc1dc719bf3	seq_b97adedd52d7e7a5619504ea14c32863c0e7941a3fc10a957b4b0fc1dc719bf3	existing_challenge	0	seq_b97adedd52d7e7a5619504ea14c32863c0e7941a3fc10a957b4b0fc1dc719bf3	458	1	1
1025	seq_dc3acbb33a1bace52a1e8efec7c6204f07af66d56538c23bc65668f5617ce145	seq_dc3acbb33a1bace52a1e8efec7c6204f07af66d56538c23bc65668f5617ce145	existing_challenge	0	seq_dc3acbb33a1bace52a1e8efec7c6204f07af66d56538c23bc65668f5617ce145	238	1	1
1026	seq_8cfc00bc2f0069d4bccc27994cb4f10fc7ada747cca09952da765130a77877b0	seq_8cfc00bc2f0069d4bccc27994cb4f10fc7ada747cca09952da765130a77877b0	existing_challenge	0	seq_8cfc00bc2f0069d4bccc27994cb4f10fc7ada747cca09952da765130a77877b0	169	1	1
1027	seq_37417c0f58c7c24d59d093f38dafe1175769eeaed248747674a6ea6f0695c1ac	seq_37417c0f58c7c24d59d093f38dafe1175769eeaed248747674a6ea6f0695c1ac	existing_challenge	0	seq_37417c0f58c7c24d59d093f38dafe1175769eeaed248747674a6ea6f0695c1ac	255	1	1
1028	seq_2cbedea06c59b79dd37fd9a3c655c4e3861506ff39ff003f54776c9c3d005fb7	seq_2cbedea06c59b79dd37fd9a3c655c4e3861506ff39ff003f54776c9c3d005fb7	existing_challenge	0	seq_2cbedea06c59b79dd37fd9a3c655c4e3861506ff39ff003f54776c9c3d005fb7	241	1	1
1029	seq_3b5746546a436d19d294cc06d2da49e37f460943ce3070e1d8d3525cdf3c588e	seq_3b5746546a436d19d294cc06d2da49e37f460943ce3070e1d8d3525cdf3c588e	existing_challenge	0	seq_3b5746546a436d19d294cc06d2da49e37f460943ce3070e1d8d3525cdf3c588e	375	1	1
1030	seq_d9abaaec2d5fb704f48b4fff6773b20a1b2a8ab54167a5b54cbf45df835374a9	seq_d9abaaec2d5fb704f48b4fff6773b20a1b2a8ab54167a5b54cbf45df835374a9	existing_challenge	0	seq_d9abaaec2d5fb704f48b4fff6773b20a1b2a8ab54167a5b54cbf45df835374a9	217	1	1
1031	seq_664072c1473b10f51becb2b67bbbbd65c170d1678bcb8f6051cdc6ce9713f643	seq_664072c1473b10f51becb2b67bbbbd65c170d1678bcb8f6051cdc6ce9713f643	existing_challenge	0	seq_664072c1473b10f51becb2b67bbbbd65c170d1678bcb8f6051cdc6ce9713f643	334	1	1
1032	seq_584a161dda874f134d35cf94b51b0bc96665bd34790887cafcdcca718bbaa7c2	seq_584a161dda874f134d35cf94b51b0bc96665bd34790887cafcdcca718bbaa7c2	existing_challenge	0	seq_584a161dda874f134d35cf94b51b0bc96665bd34790887cafcdcca718bbaa7c2	231	1	1
1033	seq_47fb5b6b5fc6ddd7f55b13e3e65c4d9d2b311b86fac68623fe55318921acaafc	seq_47fb5b6b5fc6ddd7f55b13e3e65c4d9d2b311b86fac68623fe55318921acaafc	existing_challenge	0	seq_47fb5b6b5fc6ddd7f55b13e3e65c4d9d2b311b86fac68623fe55318921acaafc	250	1	1
1034	seq_3d4e0b48705e443017c7bde735c38a5e8da6ec2f550b4d9981a561928a61a515	seq_3d4e0b48705e443017c7bde735c38a5e8da6ec2f550b4d9981a561928a61a515	existing_challenge	0	seq_3d4e0b48705e443017c7bde735c38a5e8da6ec2f550b4d9981a561928a61a515	254	1	1
1035	seq_96574ce01fba91873a222434b2767d0d0ba944782184c1ded6b799f3cac5f7a3	seq_96574ce01fba91873a222434b2767d0d0ba944782184c1ded6b799f3cac5f7a3	existing_challenge	0	seq_96574ce01fba91873a222434b2767d0d0ba944782184c1ded6b799f3cac5f7a3	550	1	1
1036	seq_4180c6e3d1059b398e33bff79fd1e0793a2c33feab448f2a2d5cec8353c65356	seq_4180c6e3d1059b398e33bff79fd1e0793a2c33feab448f2a2d5cec8353c65356	existing_challenge	0	seq_4180c6e3d1059b398e33bff79fd1e0793a2c33feab448f2a2d5cec8353c65356	275	1	1
1037	seq_065c9cd1b62cf4528d87f175e03ad65451148309228f7f367d0b8e4faab03757	seq_065c9cd1b62cf4528d87f175e03ad65451148309228f7f367d0b8e4faab03757	existing_challenge	0	seq_065c9cd1b62cf4528d87f175e03ad65451148309228f7f367d0b8e4faab03757	245	1	1
1038	seq_98c577757a1d0be3edc8ebaea831938d8a4b0622791d639a6db2c6abe2226b05	seq_98c577757a1d0be3edc8ebaea831938d8a4b0622791d639a6db2c6abe2226b05	existing_challenge	0	seq_98c577757a1d0be3edc8ebaea831938d8a4b0622791d639a6db2c6abe2226b05	189	1	1
1039	seq_d0bc9dd61d091bd486ce49d8c355e5cf039e746caf10383d236339b14e9cc40e	seq_d0bc9dd61d091bd486ce49d8c355e5cf039e746caf10383d236339b14e9cc40e	existing_challenge	0	seq_d0bc9dd61d091bd486ce49d8c355e5cf039e746caf10383d236339b14e9cc40e	155	1	1
1040	seq_41e8cf69b91a70fd31a6ce959c9e82e757fd33794fb6914b0d7d8cf071ba63f3	seq_41e8cf69b91a70fd31a6ce959c9e82e757fd33794fb6914b0d7d8cf071ba63f3	existing_challenge	0	seq_41e8cf69b91a70fd31a6ce959c9e82e757fd33794fb6914b0d7d8cf071ba63f3	386	1	1
1041	seq_bc9d1b07c5d0240443d9e195cb75255e7a804ffb3927c06ea9f597cae9306a59	seq_bc9d1b07c5d0240443d9e195cb75255e7a804ffb3927c06ea9f597cae9306a59	existing_challenge	0	seq_bc9d1b07c5d0240443d9e195cb75255e7a804ffb3927c06ea9f597cae9306a59	81	1	1
1042	seq_9fa6078c4f31a449150389fe51999192063dc3ebb236280f23e31ebc55a3d04a	seq_9fa6078c4f31a449150389fe51999192063dc3ebb236280f23e31ebc55a3d04a	existing_challenge	0	seq_9fa6078c4f31a449150389fe51999192063dc3ebb236280f23e31ebc55a3d04a	143	1	1
1043	seq_489a3ae0f3820b69281a04c06424bbf08340b4ed717522ad70b95ed886856f31	seq_489a3ae0f3820b69281a04c06424bbf08340b4ed717522ad70b95ed886856f31	existing_challenge	0	seq_489a3ae0f3820b69281a04c06424bbf08340b4ed717522ad70b95ed886856f31	403	1	1
1044	seq_1b40820f2dd30111b0ad8d2a26c4f28166b28c23528d9527ec07d64e31267121	seq_1b40820f2dd30111b0ad8d2a26c4f28166b28c23528d9527ec07d64e31267121	existing_challenge	0	seq_1b40820f2dd30111b0ad8d2a26c4f28166b28c23528d9527ec07d64e31267121	112	1	1
1045	seq_3f80ed523f794c7c155b6d8e290458fd85ef0ab06e05c976ddb3986ab03c95ad	seq_3f80ed523f794c7c155b6d8e290458fd85ef0ab06e05c976ddb3986ab03c95ad	existing_challenge	0	seq_3f80ed523f794c7c155b6d8e290458fd85ef0ab06e05c976ddb3986ab03c95ad	152	1	1
1046	seq_b95af0202dc99cd99bf63a1241d81e09cbdbc814f68b1b8cc55fbc86e3f305bd	seq_b95af0202dc99cd99bf63a1241d81e09cbdbc814f68b1b8cc55fbc86e3f305bd	existing_challenge	0	seq_b95af0202dc99cd99bf63a1241d81e09cbdbc814f68b1b8cc55fbc86e3f305bd	577	1	1
1047	seq_050033be0124ff49e86baecbfff6b2d00e9eca3a49bb6b0d91a92dd1e683b36f	seq_050033be0124ff49e86baecbfff6b2d00e9eca3a49bb6b0d91a92dd1e683b36f	existing_challenge	0	seq_050033be0124ff49e86baecbfff6b2d00e9eca3a49bb6b0d91a92dd1e683b36f	114	1	1
1048	seq_bf5a1df3e2d3cdfe419ed5e0ce45c412fc919526a11a875c4a084458297e8796	seq_bf5a1df3e2d3cdfe419ed5e0ce45c412fc919526a11a875c4a084458297e8796	existing_challenge	0	seq_bf5a1df3e2d3cdfe419ed5e0ce45c412fc919526a11a875c4a084458297e8796	457	1	1
1049	seq_9e2931f249bf0948bea45a2ae9692eecb0da39bfeacd9ff7972aab8ea297dc75	seq_9e2931f249bf0948bea45a2ae9692eecb0da39bfeacd9ff7972aab8ea297dc75	existing_challenge	0	seq_9e2931f249bf0948bea45a2ae9692eecb0da39bfeacd9ff7972aab8ea297dc75	159	1	1
1050	seq_e2a97c93e92cf94ac82d4f6b2ff10f4fe2d8a365e54c56d0326bffef1707e714	seq_e2a97c93e92cf94ac82d4f6b2ff10f4fe2d8a365e54c56d0326bffef1707e714	existing_challenge	0	seq_e2a97c93e92cf94ac82d4f6b2ff10f4fe2d8a365e54c56d0326bffef1707e714	1028	1	1
1051	seq_a7bb7e60c4eb0fcc661d676d71308d752d217d51ade806701d475f64c5f8ffab	seq_a7bb7e60c4eb0fcc661d676d71308d752d217d51ade806701d475f64c5f8ffab	existing_challenge	0	seq_a7bb7e60c4eb0fcc661d676d71308d752d217d51ade806701d475f64c5f8ffab	363	1	1
1052	seq_cd257ae3f8e3f651fe7ac7c8a4307015d6065e9e09622c799f9943bf19f47ab6	seq_cd257ae3f8e3f651fe7ac7c8a4307015d6065e9e09622c799f9943bf19f47ab6	existing_challenge	0	seq_cd257ae3f8e3f651fe7ac7c8a4307015d6065e9e09622c799f9943bf19f47ab6	122	1	1
1053	seq_6b500a21a069da655fe4cebf583f3ed54636fcfe164af8166421167151dfa80c	seq_6b500a21a069da655fe4cebf583f3ed54636fcfe164af8166421167151dfa80c	existing_challenge	0	seq_6b500a21a069da655fe4cebf583f3ed54636fcfe164af8166421167151dfa80c	272	1	1
1054	seq_f9f94a265ab8aa20bf32fa4679f29b219eeec154af3c2432725c2201236fc333	seq_f9f94a265ab8aa20bf32fa4679f29b219eeec154af3c2432725c2201236fc333	existing_challenge	0	seq_f9f94a265ab8aa20bf32fa4679f29b219eeec154af3c2432725c2201236fc333	751	1	1
1055	seq_ddba7399bd74c1533300ca8992ed9f1bf3a33844a99ac4220efefef8ee0752cb	seq_ddba7399bd74c1533300ca8992ed9f1bf3a33844a99ac4220efefef8ee0752cb	existing_challenge	0	seq_ddba7399bd74c1533300ca8992ed9f1bf3a33844a99ac4220efefef8ee0752cb	195	1	1
1056	seq_039d8730a8a339cc2fb546e48a29d298d45666b511e2178bd3e09a1c58268bb3	seq_039d8730a8a339cc2fb546e48a29d298d45666b511e2178bd3e09a1c58268bb3	existing_challenge	0	seq_039d8730a8a339cc2fb546e48a29d298d45666b511e2178bd3e09a1c58268bb3	220	1	1
1057	seq_0155b63a37e523287515dc3eb025f9c3837369361a8a9734a63aac4816960f9b	seq_0155b63a37e523287515dc3eb025f9c3837369361a8a9734a63aac4816960f9b	existing_challenge	0	seq_0155b63a37e523287515dc3eb025f9c3837369361a8a9734a63aac4816960f9b	209	1	1
1058	seq_80f06801655a439b497a3db49072514f3110f9c199fb26fa98a5571c1980b39e	seq_80f06801655a439b497a3db49072514f3110f9c199fb26fa98a5571c1980b39e	existing_challenge	0	seq_80f06801655a439b497a3db49072514f3110f9c199fb26fa98a5571c1980b39e	183	1	1
1059	seq_b42142937144f0e99097d4a04c3f84b8da158dc7f3538a689f3bfc1131134d52	seq_b42142937144f0e99097d4a04c3f84b8da158dc7f3538a689f3bfc1131134d52	existing_challenge	0	seq_b42142937144f0e99097d4a04c3f84b8da158dc7f3538a689f3bfc1131134d52	163	1	1
1060	seq_73d0229f6cf733f82efd11378174c3fcbe50a5adcbadae2a5f0e84eb82e02e3e	seq_73d0229f6cf733f82efd11378174c3fcbe50a5adcbadae2a5f0e84eb82e02e3e	existing_challenge	0	seq_73d0229f6cf733f82efd11378174c3fcbe50a5adcbadae2a5f0e84eb82e02e3e	753	1	1
1061	seq_2295e45f8ad8ea87929ad1e4290c8499fdc26c187ca840200504fa1c2194c0c5	seq_2295e45f8ad8ea87929ad1e4290c8499fdc26c187ca840200504fa1c2194c0c5	existing_challenge	0	seq_2295e45f8ad8ea87929ad1e4290c8499fdc26c187ca840200504fa1c2194c0c5	197	1	1
1062	seq_295616856344926e58ac9797ad51a50667e81de9e65932515538bfa156b4f181	seq_295616856344926e58ac9797ad51a50667e81de9e65932515538bfa156b4f181	existing_challenge	0	seq_295616856344926e58ac9797ad51a50667e81de9e65932515538bfa156b4f181	115	1	1
1063	seq_e8738870f6924ffeb04465e6bf5c42d1e20f0d6b3720bab0066824d0b7459e99	seq_e8738870f6924ffeb04465e6bf5c42d1e20f0d6b3720bab0066824d0b7459e99	existing_challenge	0	seq_e8738870f6924ffeb04465e6bf5c42d1e20f0d6b3720bab0066824d0b7459e99	345	1	1
1064	seq_f19c50f507c191505d8e6ddb7c4ae6cb39b6d7ccc55cd6194e88b2279fc1e19a	seq_f19c50f507c191505d8e6ddb7c4ae6cb39b6d7ccc55cd6194e88b2279fc1e19a	existing_challenge	0	seq_f19c50f507c191505d8e6ddb7c4ae6cb39b6d7ccc55cd6194e88b2279fc1e19a	195	1	1
1065	seq_9cedfb104e3bacff53c192c816d74436de225eb48ffeea12ff9a936e9547bd4b	seq_9cedfb104e3bacff53c192c816d74436de225eb48ffeea12ff9a936e9547bd4b	existing_challenge	0	seq_9cedfb104e3bacff53c192c816d74436de225eb48ffeea12ff9a936e9547bd4b	239	1	1
1066	seq_b77f469981f703a423915644321861c65ef5caa1f4242b4c45da90db0aac7202	seq_b77f469981f703a423915644321861c65ef5caa1f4242b4c45da90db0aac7202	existing_challenge	0	seq_b77f469981f703a423915644321861c65ef5caa1f4242b4c45da90db0aac7202	98	1	1
1067	seq_9edb2bf3005e95b51fbd1e1a83f361726aae4c0a02f87117ff887c2537c75136	seq_9edb2bf3005e95b51fbd1e1a83f361726aae4c0a02f87117ff887c2537c75136	existing_challenge	0	seq_9edb2bf3005e95b51fbd1e1a83f361726aae4c0a02f87117ff887c2537c75136	334	1	1
1068	seq_ae3184ea0cfac550c76d554b2cf171dd4b3f1ab8421e94bf02bdb1ad654386f6	seq_ae3184ea0cfac550c76d554b2cf171dd4b3f1ab8421e94bf02bdb1ad654386f6	existing_challenge	0	seq_ae3184ea0cfac550c76d554b2cf171dd4b3f1ab8421e94bf02bdb1ad654386f6	21	1	1
1069	seq_da098cb22847723e9b0c5ebd0bdecf785bebbbff5f7771f8d64f0684ed8af16e	seq_da098cb22847723e9b0c5ebd0bdecf785bebbbff5f7771f8d64f0684ed8af16e	existing_challenge	0	seq_da098cb22847723e9b0c5ebd0bdecf785bebbbff5f7771f8d64f0684ed8af16e	250	1	1
1070	seq_70dab40c431e49b5e8a92f03f13bfd58ccf4dabca383c3d099555add7a408922	seq_70dab40c431e49b5e8a92f03f13bfd58ccf4dabca383c3d099555add7a408922	existing_challenge	0	seq_70dab40c431e49b5e8a92f03f13bfd58ccf4dabca383c3d099555add7a408922	29	1	1
1071	seq_eb5fecc67a3b015b835319c58643d2f5adc6b07704cc92fb5bc0c76c7952ae62	seq_eb5fecc67a3b015b835319c58643d2f5adc6b07704cc92fb5bc0c76c7952ae62	existing_challenge	0	seq_eb5fecc67a3b015b835319c58643d2f5adc6b07704cc92fb5bc0c76c7952ae62	475	1	1
1072	seq_2ff1b9d72ab826e8a73bf5dfed4f279d062aa22071ca5f5e6b8e36871353e5b3	seq_2ff1b9d72ab826e8a73bf5dfed4f279d062aa22071ca5f5e6b8e36871353e5b3	existing_challenge	0	seq_2ff1b9d72ab826e8a73bf5dfed4f279d062aa22071ca5f5e6b8e36871353e5b3	204	1	1
1073	seq_8c6a3ee0494fb073f13b8f6f401c31c0c6438ac334a8d98ccb4a66459adae739	seq_8c6a3ee0494fb073f13b8f6f401c31c0c6438ac334a8d98ccb4a66459adae739	existing_challenge	0	seq_8c6a3ee0494fb073f13b8f6f401c31c0c6438ac334a8d98ccb4a66459adae739	36	1	1
1074	seq_685ad6f7ff16c2d3ffd41c3a36c0e50a168bf068ecf91738c88b6ed655448600	seq_685ad6f7ff16c2d3ffd41c3a36c0e50a168bf068ecf91738c88b6ed655448600	existing_challenge	0	seq_685ad6f7ff16c2d3ffd41c3a36c0e50a168bf068ecf91738c88b6ed655448600	95	1	1
1075	seq_33b3dae085026fa1e8ff57d62dd28d408d370b6315104d75783990b15372867f	seq_33b3dae085026fa1e8ff57d62dd28d408d370b6315104d75783990b15372867f	existing_challenge	0	seq_33b3dae085026fa1e8ff57d62dd28d408d370b6315104d75783990b15372867f	92	1	1
1076	seq_1eab4d1d8695cbb63c7257adeeb25339b03e882387161794c5109d3d8a664249	seq_1eab4d1d8695cbb63c7257adeeb25339b03e882387161794c5109d3d8a664249	existing_challenge	0	seq_1eab4d1d8695cbb63c7257adeeb25339b03e882387161794c5109d3d8a664249	136	1	1
1077	seq_f15ad3506578c8ff5f844f475c056e828e92a429850db4f66184c633b5d6e57d	seq_f15ad3506578c8ff5f844f475c056e828e92a429850db4f66184c633b5d6e57d	existing_challenge	0	seq_f15ad3506578c8ff5f844f475c056e828e92a429850db4f66184c633b5d6e57d	101	1	1
1078	seq_f9936b894069c37be410bba3d7c1366f591c268d1523e28234ad55fb34e749aa	seq_f9936b894069c37be410bba3d7c1366f591c268d1523e28234ad55fb34e749aa	existing_challenge	0	seq_f9936b894069c37be410bba3d7c1366f591c268d1523e28234ad55fb34e749aa	160	1	1
1079	seq_752bfdd65570238d68095a6f21532cd66720a43d3ddfa24ff3638b4b300a30ba	seq_752bfdd65570238d68095a6f21532cd66720a43d3ddfa24ff3638b4b300a30ba	existing_challenge	0	seq_752bfdd65570238d68095a6f21532cd66720a43d3ddfa24ff3638b4b300a30ba	56	1	1
1080	seq_e88c23855cae3e9bbf58db6dffe8f2a16eabf120237f0b3d47f5b34ed8be91d5	seq_e88c23855cae3e9bbf58db6dffe8f2a16eabf120237f0b3d47f5b34ed8be91d5	existing_challenge	0	seq_e88c23855cae3e9bbf58db6dffe8f2a16eabf120237f0b3d47f5b34ed8be91d5	311	1	1
1081	seq_6f2be5d4c9c6f4a018091322ffdb55ed04ba6de01ae4abbcc1f613af872c3389	seq_6f2be5d4c9c6f4a018091322ffdb55ed04ba6de01ae4abbcc1f613af872c3389	existing_challenge	0	seq_6f2be5d4c9c6f4a018091322ffdb55ed04ba6de01ae4abbcc1f613af872c3389	702	1	1
1082	seq_ed943c164d692b839c2957c32bedadb9a17058ba3ce080b68c2967d892dc672a	seq_ed943c164d692b839c2957c32bedadb9a17058ba3ce080b68c2967d892dc672a	existing_challenge	0	seq_ed943c164d692b839c2957c32bedadb9a17058ba3ce080b68c2967d892dc672a	79	1	1
1083	seq_5943398027e8080646352a01cc58ef384e11af28cf9304621d7bc9714141c4fc	seq_5943398027e8080646352a01cc58ef384e11af28cf9304621d7bc9714141c4fc	existing_challenge	0	seq_5943398027e8080646352a01cc58ef384e11af28cf9304621d7bc9714141c4fc	355	1	1
1084	seq_c131660915543ad65e6e6022e8a3c13a9deeacf647b588cba8a7571f391e5c6d	seq_c131660915543ad65e6e6022e8a3c13a9deeacf647b588cba8a7571f391e5c6d	existing_challenge	0	seq_c131660915543ad65e6e6022e8a3c13a9deeacf647b588cba8a7571f391e5c6d	239	1	1
1085	seq_a7c43c97cb2aa8602d25a3e534b9947cbc1f2959e03a0e79545e1f91562000c1	seq_a7c43c97cb2aa8602d25a3e534b9947cbc1f2959e03a0e79545e1f91562000c1	existing_challenge	0	seq_a7c43c97cb2aa8602d25a3e534b9947cbc1f2959e03a0e79545e1f91562000c1	177	1	1
1086	seq_54fe631a9f34128fe9bd25852f146acbcb79bc82243c4ce3dda36ef8d73deffb	seq_54fe631a9f34128fe9bd25852f146acbcb79bc82243c4ce3dda36ef8d73deffb	existing_challenge	0	seq_54fe631a9f34128fe9bd25852f146acbcb79bc82243c4ce3dda36ef8d73deffb	156	1	1
1087	seq_685f7e4e6af4ea5a415988bd0dce4e20137b0e97e4e053fa3a29a5bc83bba1f4	seq_685f7e4e6af4ea5a415988bd0dce4e20137b0e97e4e053fa3a29a5bc83bba1f4	existing_challenge	0	seq_685f7e4e6af4ea5a415988bd0dce4e20137b0e97e4e053fa3a29a5bc83bba1f4	298	1	1
1088	seq_e3ea0fca648c223bc5dc36a583b47054310fa4f128ed881575b682b1d510d52d	seq_e3ea0fca648c223bc5dc36a583b47054310fa4f128ed881575b682b1d510d52d	existing_challenge	0	seq_e3ea0fca648c223bc5dc36a583b47054310fa4f128ed881575b682b1d510d52d	157	1	1
