clean_id	label	fold	homology_group	ESMCHalo	DeepSaltPro
HPCLAS_TRAIN_P_001927	1	0	HPCLAS_TRAIN_P_001927	3.009603500366211	3.2938142924331686
HPCLAS_TRAIN_P_001928	1	0	HPCLAS_TRAIN_P_001928	2.8194096088409424	2.509923164516193
HPCLAS_TRAIN_P_001929	1	1	HPCLAS_TRAIN_P_001929	3.929590940475464	3.410063810867797
HPCLAS_TRAIN_P_001930	1	4	HPCLAS_TRAIN_P_001930	2.7500782012939453	2.102093467602876
HPCLAS_TRAIN_P_001931	1	1	HPCLAS_TRAIN_P_001931	3.462191343307495	2.832319167010409
HPCLAS_TRAIN_P_001933	1	1	HPCLAS_TRAIN_P_001933	4.786468982696533	2.9888733888124674
HPCLAS_TRAIN_P_001934	1	1	HPCLAS_TRAIN_P_001934	2.605916738510132	2.3042467897271344
HPCLAS_TRAIN_P_001935	1	1	HPCLAS_TRAIN_P_001935	0.1355257183313369	-0.1494423007311192
HPCLAS_TRAIN_P_001936	1	0	HPCLAS_TRAIN_P_001936	0.7695029377937317	-0.2978461203725763
HPCLAS_TRAIN_P_001938	1	1	HPCLAS_TRAIN_P_001938	0.563380241394043	1.5506737082483122
HPCLAS_TRAIN_P_001939	1	4	HPCLAS_TRAIN_P_001939	3.336414098739624	4.1196675468999535
HPCLAS_TRAIN_P_001940	1	4	HPCLAS_TRAIN_P_001940	3.046249389648437	3.164265903539896
HPCLAS_TRAIN_P_001941	1	0	HPCLAS_TRAIN_P_001941	1.5867775678634644	0.6933833136540941
HPCLAS_TRAIN_P_001943	1	4	HPCLAS_TRAIN_P_001943	2.109437942504883	1.6958976213366348
HPCLAS_TRAIN_P_001944	1	4	HPCLAS_TRAIN_P_001944	3.2784547805786133	4.285531241931624
HPCLAS_TRAIN_P_001945	1	3	HPCLAS_TRAIN_P_001945	4.058746814727783	3.813851205672016
HPCLAS_TRAIN_P_001946	1	3	HPCLAS_TRAIN_P_001946	2.052546739578247	2.047156003210661
HPCLAS_TRAIN_P_001947	1	2	HPCLAS_TRAIN_P_001947	2.0821404457092285	0.4159052647656279
HPCLAS_TRAIN_P_001948	1	4	HPCLAS_TRAIN_P_001948	3.025204658508301	3.029203392609685
HPCLAS_TRAIN_P_001949	1	3	HPCLAS_TRAIN_P_001949	2.9225077629089355	3.18190956954156
HPCLAS_TRAIN_P_001950	1	3	HPCLAS_TRAIN_P_001950	2.2695188522338867	2.53944696865118
HPCLAS_TRAIN_P_001951	1	1	HPCLAS_TRAIN_P_001951	3.087512731552124	2.4348901102475238
HPCLAS_TRAIN_P_001953	1	4	HPCLAS_TRAIN_P_001953	1.4877492189407349	0.7994154965154829
HPCLAS_TRAIN_P_001955	1	0	HPCLAS_TRAIN_P_001955	2.726670265197754	2.8712981241711235
HPCLAS_TRAIN_P_001956	1	2	HPCLAS_TRAIN_P_001956	3.4911704063415527	2.5369174266241337
HPCLAS_TRAIN_P_001958	1	3	HPCLAS_TRAIN_P_001958	1.4341577291488647	1.1979136697213826
HPCLAS_TRAIN_P_001960	1	4	HPCLAS_TRAIN_P_001960	3.467595338821411	4.741271461629169
HPCLAS_TRAIN_P_001961	1	4	HPCLAS_TRAIN_P_001961	2.013286590576172	1.7698739948185678
HPCLAS_TRAIN_P_001963	1	1	HPCLAS_TRAIN_P_001963	0.7333395481109619	-0.2577074084836478
HPCLAS_TRAIN_P_001964	1	2	HPCLAS_TRAIN_P_001964	2.645803928375244	1.5303721921180975
HPCLAS_TRAIN_P_001965	1	2	HPCLAS_TRAIN_P_001965	2.769051551818848	1.983725966164167
HPCLAS_TRAIN_P_001966	1	4	HPCLAS_TRAIN_P_001966	3.187291622161865	3.115144925690742
HPCLAS_TRAIN_P_001967	1	3	HPCLAS_TRAIN_P_001967	3.3014578819274902	4.0258571261793845
HPCLAS_TRAIN_P_001968	1	4	HPCLAS_TRAIN_P_001968	2.377739906311035	2.945587495292756
HPCLAS_TRAIN_P_001969	1	0	HPCLAS_TRAIN_P_001969	2.7492542266845703	2.4612322093957424
HPCLAS_TRAIN_P_001970	1	3	HPCLAS_TRAIN_P_001970	3.403862476348877	3.744894280466979
HPCLAS_TRAIN_P_001972	1	2	HPCLAS_TRAIN_P_001972	3.514901161193848	1.9324442862298807
HPCLAS_TRAIN_P_001973	1	3	HPCLAS_TRAIN_P_001973	3.5509305000305176	4.445356409884629
HPCLAS_TRAIN_P_001974	1	1	HPCLAS_TRAIN_P_001974	3.616030216217041	2.818852713872952
HPCLAS_TRAIN_P_001975	1	4	HPCLAS_TRAIN_P_001975	3.42648983001709	5.4041224363600096
HPCLAS_TRAIN_P_001976	1	4	HPCLAS_TRAIN_P_001976	2.820564746856689	3.980965829747584
HPCLAS_TRAIN_P_001977	1	4	HPCLAS_TRAIN_P_001977	-0.0270593538880348	0.7491535701170877
HPCLAS_TRAIN_P_001978	1	3	HPCLAS_TRAIN_P_001978	2.364781856536865	3.6972979038904175
HPCLAS_TRAIN_P_001979	1	2	HPCLAS_TRAIN_P_001979	2.4894652366638184	1.3796298070489403
HPCLAS_TRAIN_P_001980	1	3	HPCLAS_TRAIN_P_001980	3.300572872161865	4.18639725637042
HPCLAS_TRAIN_P_001982	1	3	HPCLAS_TRAIN_P_001982	2.859198808670044	2.5840710810215035
HPCLAS_TRAIN_P_001984	1	0	HPCLAS_TRAIN_P_001984	0.7368342876434326	-0.5027293300006116
HPCLAS_TRAIN_P_001985	1	0	HPCLAS_TRAIN_P_001985	2.8068251609802246	3.337757375104683
HPCLAS_TRAIN_P_001987	1	4	HPCLAS_TRAIN_P_001987	1.8820431232452397	0.710206887225556
HPCLAS_TRAIN_P_001988	1	1	HPCLAS_TRAIN_P_001988	3.857287168502808	2.792924414491364
HPCLAS_TRAIN_P_001989	1	0	HPCLAS_TRAIN_P_001989	3.8851513862609854	3.53993569157577
HPCLAS_TRAIN_P_001990	1	1	HPCLAS_TRAIN_P_001990	2.494312524795532	2.3554099279390157
HPCLAS_TRAIN_P_001991	1	3	HPCLAS_TRAIN_P_001991	1.7423750162124634	3.024113141839805
HPCLAS_TRAIN_P_001992	1	4	HPCLAS_TRAIN_P_001992	1.7509599924087524	1.257930535692672
HPCLAS_TRAIN_P_001993	1	2	HPCLAS_TRAIN_P_001993	-1.3114725351333618	-0.5797121306567575
HPCLAS_TRAIN_P_001994	1	0	HPCLAS_TRAIN_P_001994	2.647294759750366	3.254368416080896
HPCLAS_TRAIN_P_001995	1	2	HPCLAS_TRAIN_P_001995	4.27072286605835	2.7817326223809204
HPCLAS_TRAIN_P_001996	1	3	HPCLAS_TRAIN_P_001996	1.904810070991516	2.5045661554004703
HPCLAS_TRAIN_P_001997	1	3	HPCLAS_TRAIN_P_001997	2.7086341381073	3.234074908137859
HPCLAS_TRAIN_P_001998	1	2	HPCLAS_TRAIN_P_001998	3.093046188354492	2.0482017650368
HPCLAS_TRAIN_P_001999	1	4	HPCLAS_TRAIN_P_001999	3.124821901321411	3.0517399988168794
HPCLAS_TRAIN_P_002000	1	3	HPCLAS_TRAIN_P_002000	2.1755027770996094	3.196182876498506
HPCLAS_TRAIN_P_002001	1	1	HPCLAS_TRAIN_P_002001	3.3226897716522217	2.5823631262979845
HPCLAS_TRAIN_P_002002	1	3	HPCLAS_TRAIN_P_002002	3.929822206497192	4.652262739390728
HPCLAS_TRAIN_P_002005	1	0	HPCLAS_TRAIN_P_002005	3.666419506072998	3.790278004065706
HPCLAS_TRAIN_P_002006	1	1	HPCLAS_TRAIN_P_002006	0.3260978758335113	-0.6359835908593439
HPCLAS_TRAIN_P_002007	1	0	HPCLAS_TRAIN_P_002007	2.6300644874572754	3.16439771945191
HPCLAS_TRAIN_P_002008	1	0	HPCLAS_TRAIN_P_002008	3.70647931098938	3.4931585841942616
HPCLAS_TRAIN_P_002010	1	2	HPCLAS_TRAIN_P_002010	2.5008654594421387	2.062743566572532
HPCLAS_TRAIN_P_002011	1	3	HPCLAS_TRAIN_P_002011	3.2528839111328125	3.3559567017925125
HPCLAS_TRAIN_P_002013	1	0	HPCLAS_TRAIN_P_002013	-0.546645998954773	1.316715411116537
HPCLAS_TRAIN_P_002017	1	2	HPCLAS_TRAIN_P_002017	3.4211015701293945	2.459340416947243
HPCLAS_TRAIN_P_002020	1	1	HPCLAS_TRAIN_P_002020	3.1156556606292725	2.685269294298928
HPCLAS_TRAIN_P_002022	1	2	HPCLAS_TRAIN_P_002022	1.035232424736023	0.2996237462077289
HPCLAS_TRAIN_P_002023	1	1	HPCLAS_TRAIN_P_002023	3.800333023071289	2.9492828962367503
HPCLAS_TRAIN_P_002024	1	1	HPCLAS_TRAIN_P_002024	2.269339799880981	0.6496602810168202
HPCLAS_TRAIN_P_002025	1	0	HPCLAS_TRAIN_P_002025	2.142528533935547	1.987686111027949
HPCLAS_TRAIN_P_002026	1	1	HPCLAS_TRAIN_P_005775	3.3841099739074707	2.6335490399749664
HPCLAS_TRAIN_P_002027	1	3	HPCLAS_TRAIN_P_002027	3.3678884506225586	3.7145663240889593
HPCLAS_TRAIN_P_002028	1	3	HPCLAS_TRAIN_P_002028	4.141636371612549	5.655343107997909
HPCLAS_TRAIN_P_002029	1	3	HPCLAS_TRAIN_P_002029	3.871006965637207	4.0739006463216185
HPCLAS_TRAIN_P_002030	1	1	HPCLAS_TRAIN_P_002030	3.4193203449249268	2.4675650254253902
HPCLAS_TRAIN_P_002031	1	0	HPCLAS_TRAIN_P_002031	3.005266666412353	3.709728643225848
HPCLAS_TRAIN_P_002032	1	4	HPCLAS_TRAIN_P_002032	3.286308765411377	2.529946466946739
HPCLAS_TRAIN_P_002033	1	4	HPCLAS_TRAIN_P_002033	1.7567702531814575	1.8315821618873755
HPCLAS_TRAIN_P_002034	1	1	HPCLAS_TRAIN_P_002034	2.956931829452514	2.1338274451347594
HPCLAS_TRAIN_P_002035	1	0	HPCLAS_TRAIN_P_002035	0.973588228225708	1.6899859123572083
HPCLAS_TRAIN_P_002036	1	4	HPCLAS_TRAIN_P_002036	2.920403480529785	2.43613013494751
HPCLAS_TRAIN_P_002037	1	3	HPCLAS_TRAIN_P_002037	2.914595603942871	2.124332969573558
HPCLAS_TRAIN_P_002038	1	0	HPCLAS_TRAIN_P_002038	3.663661241531372	3.8638453750106594
HPCLAS_TRAIN_P_002039	1	4	HPCLAS_TRAIN_P_002039	1.715554118156433	1.3550206656349486
HPCLAS_TRAIN_P_002040	1	2	HPCLAS_TRAIN_P_002040	2.630044460296631	1.3096989259827434
HPCLAS_TRAIN_P_002041	1	3	HPCLAS_TRAIN_P_002041	3.1286025047302246	4.584525431415729
HPCLAS_TRAIN_P_002042	1	4	HPCLAS_TRAIN_P_002042	1.82532262802124	0.9950530413223276
HPCLAS_TRAIN_P_002043	1	1	HPCLAS_TRAIN_P_002043	3.902273416519165	2.929689800230039
HPCLAS_TRAIN_P_002044	1	3	HPCLAS_TRAIN_P_002044	1.211409330368042	1.0176888131398203
HPCLAS_TRAIN_P_002046	1	0	HPCLAS_TRAIN_P_002046	2.321356773376465	3.3955806079524145
HPCLAS_TRAIN_P_002047	1	0	HPCLAS_TRAIN_P_002047	2.580228805541992	2.8338491756888216
HPCLAS_TRAIN_P_002048	1	2	HPCLAS_TRAIN_P_002048	4.041111469268799	2.5687014918852906
HPCLAS_TRAIN_P_002049	1	3	HPCLAS_TRAIN_P_002049	0.5859944224357605	2.3167015733595733
HPCLAS_TRAIN_P_002052	1	0	HPCLAS_TRAIN_P_002052	3.298793315887451	3.4582520096342977
HPCLAS_TRAIN_P_002053	1	1	HPCLAS_TRAIN_P_002053	2.930201530456543	1.9487469406283024
HPCLAS_TRAIN_P_002054	1	0	HPCLAS_TRAIN_P_002054	2.556166172027588	2.652225305082613
HPCLAS_TRAIN_P_002055	1	1	HPCLAS_TRAIN_P_002055	3.356395959854126	3.3587057229681108
HPCLAS_TRAIN_P_002056	1	0	HPCLAS_TRAIN_P_002056	3.162892341613769	3.1980722027516366
HPCLAS_TRAIN_P_002057	1	2	HPCLAS_TRAIN_P_002057	3.48565673828125	2.7088368080159504
HPCLAS_TRAIN_P_002058	1	3	HPCLAS_TRAIN_P_002058	1.494114875793457	-0.4480146099767611
HPCLAS_TRAIN_P_002059	1	1	HPCLAS_TRAIN_P_002059	3.13611102104187	2.110430247447214
HPCLAS_TRAIN_P_002061	1	1	HPCLAS_TRAIN_P_002061	3.199944019317627	2.474216327189945
HPCLAS_TRAIN_P_002062	1	0	HPCLAS_TRAIN_P_002062	2.0540571212768555	1.7543404638636058
HPCLAS_TRAIN_P_002063	1	4	HPCLAS_TRAIN_P_002063	2.039246082305908	1.8953294405059864
HPCLAS_TRAIN_P_002064	1	3	HPCLAS_TRAIN_P_002064	3.220956802368164	3.420116456030438
HPCLAS_TRAIN_P_002065	1	3	HPCLAS_TRAIN_P_002065	-1.5903819799423218	-0.9595936101966084
HPCLAS_TRAIN_P_002067	1	2	HPCLAS_TRAIN_P_002067	3.1308822631835938	2.317772376244068
HPCLAS_TRAIN_P_002068	1	0	HPCLAS_TRAIN_P_002068	1.064409852027893	-0.5584619766191308
HPCLAS_TRAIN_P_002069	1	4	HPCLAS_TRAIN_P_002069	2.932056188583374	2.765972986587722
HPCLAS_TRAIN_P_002070	1	4	HPCLAS_TRAIN_P_002070	3.657219409942627	3.669701128515407
HPCLAS_TRAIN_P_002071	1	4	HPCLAS_TRAIN_P_002071	3.2300195693969727	3.051686071266574
HPCLAS_TRAIN_P_002072	1	0	HPCLAS_TRAIN_P_002072	3.851051568984986	3.56045379131778
HPCLAS_TRAIN_P_002073	1	3	HPCLAS_TRAIN_P_002073	2.8705129623413086	3.29317358236648
HPCLAS_TRAIN_P_002074	1	1	HPCLAS_TRAIN_P_002074	2.529261589050293	1.831894265639504
HPCLAS_TRAIN_P_002075	1	2	HPCLAS_TRAIN_P_002075	0.6034420728683472	0.2801519478681895
HPCLAS_TRAIN_P_002077	1	0	HPCLAS_TRAIN_P_002077	-0.9705885052680968	-0.3078427607319463
HPCLAS_TRAIN_P_002078	1	0	HPCLAS_TRAIN_P_002078	0.9786410927772522	1.4696469540298596
HPCLAS_TRAIN_P_002079	1	2	HPCLAS_TRAIN_P_002079	2.0203256607055664	1.7543854960254217
HPCLAS_TRAIN_P_002080	1	2	HPCLAS_TRAIN_P_002080	3.117717266082764	2.072054928636072
HPCLAS_TRAIN_P_002081	1	4	HPCLAS_TRAIN_P_002081	-0.0495387762784957	1.5045049394485284
HPCLAS_TRAIN_P_002082	1	2	HPCLAS_TRAIN_P_002082	2.355156183242798	1.934501869014868
HPCLAS_TRAIN_P_002085	1	0	HPCLAS_TRAIN_P_002085	1.6762404441833496	2.663041824944469
HPCLAS_TRAIN_P_002086	1	0	HPCLAS_TRAIN_P_002086	1.0665993690490725	0.3098267151219533
HPCLAS_TRAIN_P_002088	1	1	HPCLAS_TRAIN_P_002088	4.807426452636719	3.49376652643496
HPCLAS_TRAIN_P_002089	1	2	HPCLAS_TRAIN_P_002089	2.925736904144287	1.7792837716195409
HPCLAS_TRAIN_P_002090	1	4	HPCLAS_TRAIN_P_002090	0.7696272134780884	0.184917346763397
HPCLAS_TRAIN_P_002091	1	2	HPCLAS_TRAIN_P_002091	1.0850039720535278	0.6744788795014114
HPCLAS_TRAIN_P_002092	1	3	HPCLAS_TRAIN_P_002092	0.5700024366378784	2.955390784549225
HPCLAS_TRAIN_P_002093	1	2	HPCLAS_TRAIN_P_002093	0.6754348278045654	-0.3390086212261805
HPCLAS_TRAIN_P_002094	1	4	HPCLAS_TRAIN_P_002094	2.646350622177124	2.2739902957443023
HPCLAS_TRAIN_P_002095	1	4	HPCLAS_TRAIN_P_002095	2.097005844116211	2.7724477585711287
HPCLAS_TRAIN_P_002096	1	3	HPCLAS_TRAIN_P_002096	3.4494667053222656	4.034686035960029
HPCLAS_TRAIN_P_002097	1	3	HPCLAS_TRAIN_P_002097	2.0434389114379883	3.140999258607808
HPCLAS_TRAIN_P_002098	1	4	HPCLAS_TRAIN_P_002098	2.9161624908447266	3.946522148259617
HPCLAS_TRAIN_P_002101	1	4	HPCLAS_TRAIN_P_002101	3.340925693511963	3.940363999737153
HPCLAS_TRAIN_P_002102	1	1	HPCLAS_TRAIN_P_002102	3.869542837142944	3.317635510390651
HPCLAS_TRAIN_P_002103	1	0	HPCLAS_TRAIN_P_002103	3.192232131958008	2.907491821043953
HPCLAS_TRAIN_P_002104	1	0	HPCLAS_TRAIN_P_002104	0.7723260521888733	-0.3589244363193839
HPCLAS_TRAIN_P_002105	1	0	HPCLAS_TRAIN_P_002105	3.048523426055908	2.559114241435944
HPCLAS_TRAIN_P_002106	1	2	HPCLAS_TRAIN_P_002106	2.336578607559204	1.5593871449888788
HPCLAS_TRAIN_P_002107	1	0	HPCLAS_TRAIN_P_002107	3.4535226821899414	2.759011454933817
HPCLAS_TRAIN_P_002108	1	1	HPCLAS_TRAIN_P_002108	2.857466459274292	2.7465264290294957
HPCLAS_TRAIN_P_002109	1	1	HPCLAS_TRAIN_P_002109	4.049288272857666	2.909629071677858
HPCLAS_TRAIN_P_002110	1	3	HPCLAS_TRAIN_P_002110	2.1373062133789062	1.574352276787815
HPCLAS_TRAIN_P_002111	1	0	HPCLAS_TRAIN_P_002111	3.2077598571777344	3.6819671762078543
HPCLAS_TRAIN_P_002112	1	2	HPCLAS_TRAIN_P_002112	2.8870625495910645	1.9350774353134288
HPCLAS_TRAIN_P_002113	1	2	HPCLAS_TRAIN_P_002113	4.061302661895752	2.7302505256011407
HPCLAS_TRAIN_P_002114	1	1	HPCLAS_TRAIN_P_002114	3.2839114665985107	2.1583691285427604
HPCLAS_TRAIN_P_002115	1	0	HPCLAS_TRAIN_P_002115	2.518453598022461	3.1278035861385267
HPCLAS_TRAIN_P_002117	1	0	HPCLAS_TRAIN_P_002117	3.1873435974121094	3.945548223046083
HPCLAS_TRAIN_P_002119	1	2	HPCLAS_TRAIN_P_002119	2.2154788970947266	0.5095837509875779
HPCLAS_TRAIN_P_002122	1	2	HPCLAS_TRAIN_P_002122	3.250988006591797	2.302943917940636
HPCLAS_TRAIN_P_002123	1	0	HPCLAS_TRAIN_P_002123	2.6477913856506348	1.6399980057515338
HPCLAS_TRAIN_P_002124	1	4	HPCLAS_TRAIN_P_002124	2.8545713424682617	2.698083997347146
HPCLAS_TRAIN_P_002125	1	3	HPCLAS_TRAIN_P_002125	1.3172370195388794	0.0872829531604875
HPCLAS_TRAIN_P_002126	1	4	HPCLAS_TRAIN_P_002126	2.6445236206054688	1.4614925010630944
HPCLAS_TRAIN_P_002127	1	2	HPCLAS_TRAIN_P_002326	0.6716796159744263	-1.142518026871085
HPCLAS_TRAIN_P_002129	1	3	HPCLAS_TRAIN_P_002129	3.5431973934173584	3.3826148990223817
HPCLAS_TRAIN_P_002130	1	4	HPCLAS_TRAIN_P_002130	0.0932437628507614	0.6713601664420552
HPCLAS_TRAIN_P_002131	1	1	HPCLAS_TRAIN_P_002131	2.588489294052124	1.0142153037342612
HPCLAS_TRAIN_P_002133	1	1	HPCLAS_TRAIN_P_002133	1.9217785596847532	1.7332980143537595
HPCLAS_TRAIN_P_002134	1	1	HPCLAS_TRAIN_P_002134	4.279322147369385	2.8367513400138957
HPCLAS_TRAIN_P_002136	1	2	HPCLAS_TRAIN_P_002136	3.075580358505249	2.5421432498717365
HPCLAS_TRAIN_P_002137	1	0	HPCLAS_TRAIN_P_002137	3.2439165115356445	3.416132052837528
HPCLAS_TRAIN_P_002139	1	3	HPCLAS_TRAIN_P_002139	2.4139676094055176	3.5112428900741044
HPCLAS_TRAIN_P_002140	1	3	HPCLAS_TRAIN_P_002140	2.9532017707824707	4.655732640838583
HPCLAS_TRAIN_P_002141	1	0	HPCLAS_TRAIN_P_002141	2.838596105575561	3.5449330037646667
HPCLAS_TRAIN_P_002142	1	2	HPCLAS_TRAIN_P_002142	2.27437162399292	1.6817397165429877
HPCLAS_TRAIN_P_002143	1	3	HPCLAS_TRAIN_P_002143	1.5700284242630005	1.66113070636978
HPCLAS_TRAIN_P_002145	1	4	HPCLAS_TRAIN_P_002145	3.1025309562683105	2.976806557927657
HPCLAS_TRAIN_P_002146	1	3	HPCLAS_TRAIN_P_002146	3.5648882389068604	3.993250957554603
HPCLAS_TRAIN_P_002147	1	3	HPCLAS_TRAIN_P_002147	2.8387703895568848	3.9966696549806575
HPCLAS_TRAIN_P_002150	1	2	HPCLAS_TRAIN_P_002150	3.0237512588500977	2.3613775017677816
HPCLAS_TRAIN_P_002152	1	1	HPCLAS_TRAIN_P_002152	2.262370109558105	0.4824328565970853
HPCLAS_TRAIN_P_002153	1	3	HPCLAS_TRAIN_P_002153	2.7774600982666016	2.633459426534182
HPCLAS_TRAIN_P_002154	1	0	HPCLAS_TRAIN_P_002154	2.248497009277344	1.032719826573499
HPCLAS_TRAIN_P_002155	1	3	HPCLAS_TRAIN_P_002155	1.84708034992218	2.653403165654391
HPCLAS_TRAIN_P_002156	1	0	HPCLAS_TRAIN_P_002156	2.8763887882232666	2.8839034882295422
HPCLAS_TRAIN_P_002157	1	2	HPCLAS_TRAIN_P_002157	3.06746768951416	2.338193269655484
HPCLAS_TRAIN_P_002159	1	0	HPCLAS_TRAIN_P_002159	2.067199468612671	2.29951545453074
HPCLAS_TRAIN_P_002160	1	3	HPCLAS_TRAIN_P_002160	3.0357251167297363	3.4960368901845302
HPCLAS_TRAIN_P_002161	1	4	HPCLAS_TRAIN_P_002161	-0.9120688438415528	-0.2430854096583961
HPCLAS_TRAIN_P_002162	1	0	HPCLAS_TRAIN_P_002162	3.538386821746826	3.700876907537927
HPCLAS_TRAIN_P_002163	1	3	HPCLAS_TRAIN_P_002163	3.079124212265014	3.064506521021044
HPCLAS_TRAIN_P_002164	1	1	HPCLAS_TRAIN_N_000972	-0.2770428657531738	-1.0046361199341567
HPCLAS_TRAIN_P_002165	1	3	HPCLAS_TRAIN_P_002165	1.1181548833847046	1.6602440241495189
HPCLAS_TRAIN_P_002166	1	0	HPCLAS_TRAIN_P_002166	3.543393611907959	3.153884348410439
HPCLAS_TRAIN_P_002167	1	2	HPCLAS_TRAIN_N_004152	3.260708332061768	2.062506489240459
HPCLAS_TRAIN_P_002168	1	1	HPCLAS_TRAIN_P_002168	1.038450002670288	0.3284650411535132
HPCLAS_TRAIN_P_002169	1	3	HPCLAS_TRAIN_P_002169	1.0110126733779907	1.3964908182693343
HPCLAS_TRAIN_P_002170	1	3	HPCLAS_TRAIN_P_002170	3.195258140563965	3.698553593043672
HPCLAS_TRAIN_P_002171	1	1	HPCLAS_TRAIN_P_002171	2.5857491493225098	2.1370186418065384
HPCLAS_TRAIN_P_002172	1	2	HPCLAS_TRAIN_P_002172	3.249532699584961	2.381323326491233
HPCLAS_TRAIN_P_002173	1	4	HPCLAS_TRAIN_P_002173	3.4949207305908203	3.578587545170794
HPCLAS_TRAIN_P_002174	1	4	HPCLAS_TRAIN_P_002174	3.280272960662842	3.046734642148329
HPCLAS_TRAIN_P_002175	1	0	HPCLAS_TRAIN_P_002175	0.9151132106781006	1.6031291836547374
HPCLAS_TRAIN_P_002176	1	4	HPCLAS_TRAIN_P_002176	3.017871856689453	2.3854392177508377
HPCLAS_TRAIN_P_002177	1	0	HPCLAS_TRAIN_P_002177	3.209566354751587	2.883097969632368
HPCLAS_TRAIN_P_002179	1	2	HPCLAS_TRAIN_P_002179	2.173023223876953	0.3634929362229092
HPCLAS_TRAIN_P_002180	1	1	HPCLAS_TRAIN_P_002180	3.776835203170776	2.1591026111957734
HPCLAS_TRAIN_P_002181	1	3	HPCLAS_TRAIN_P_002181	1.359763503074646	-1.2656944287215868
HPCLAS_TRAIN_P_002182	1	1	HPCLAS_TRAIN_P_002182	2.4327023029327397	1.751012516322171
HPCLAS_TRAIN_P_002183	1	0	HPCLAS_TRAIN_P_002183	2.666736602783203	1.9457112546758144
HPCLAS_TRAIN_P_002184	1	2	HPCLAS_TRAIN_P_002184	4.604086399078369	2.628104792249335
HPCLAS_TRAIN_P_002185	1	3	HPCLAS_TRAIN_P_002185	1.7907370328903198	2.267623950157126
HPCLAS_TRAIN_P_002186	1	0	HPCLAS_TRAIN_P_002186	1.8946796655654907	2.7242060116540263
HPCLAS_TRAIN_P_002187	1	4	HPCLAS_TRAIN_P_002187	1.3320633172988892	1.2802350037855843
HPCLAS_TRAIN_P_002188	1	0	HPCLAS_TRAIN_P_002188	2.465933322906494	2.6674280992005817
HPCLAS_TRAIN_P_002189	1	0	HPCLAS_TRAIN_P_002189	4.344910144805908	4.237211765392871
HPCLAS_TRAIN_P_002190	1	4	HPCLAS_TRAIN_P_002190	3.4026918411254883	3.767931662469846
HPCLAS_TRAIN_P_002192	1	0	HPCLAS_TRAIN_P_002192	4.202646732330322	3.5992462922135435
HPCLAS_TRAIN_P_002194	1	3	HPCLAS_TRAIN_P_002194	-0.7028142213821411	-0.1498169187952862
HPCLAS_TRAIN_P_002195	1	4	HPCLAS_TRAIN_P_002195	3.2032113075256348	4.105487666419472
HPCLAS_TRAIN_P_002196	1	0	HPCLAS_TRAIN_P_002196	2.970179796218872	2.644862674944731
HPCLAS_TRAIN_P_002197	1	3	HPCLAS_TRAIN_P_002197	2.6378018856048584	2.426574279955742
HPCLAS_TRAIN_P_002199	1	1	HPCLAS_TRAIN_P_002199	2.9543468952178955	2.426780491737444
HPCLAS_TRAIN_P_002200	1	3	HPCLAS_TRAIN_P_003205	3.159352779388428	3.620772597093533
HPCLAS_TRAIN_P_002201	1	0	HPCLAS_TRAIN_P_002201	3.854492664337158	4.05913666323387
HPCLAS_TRAIN_P_002202	1	0	HPCLAS_TRAIN_P_002202	1.8893111944198608	2.741700891545943
HPCLAS_TRAIN_P_002203	1	0	HPCLAS_TRAIN_P_002203	1.8365987539291384	2.048307212398667
HPCLAS_TRAIN_P_002204	1	4	HPCLAS_TRAIN_P_002204	0.9150129556655884	0.1162568242907067
HPCLAS_TRAIN_P_002205	1	2	HPCLAS_TRAIN_P_002205	-1.0413702726364136	-0.3341697583569155
HPCLAS_TRAIN_P_002206	1	1	HPCLAS_TRAIN_P_002206	2.356365919113159	2.178540638864854
HPCLAS_TRAIN_P_002209	1	4	HPCLAS_TRAIN_P_002209	3.006742238998413	2.8877692491204487
HPCLAS_TRAIN_P_002210	1	1	HPCLAS_TRAIN_P_002210	3.1583425998687744	2.894428386760279
HPCLAS_TRAIN_P_002211	1	0	HPCLAS_TRAIN_P_002211	2.768500328063965	2.53514035424413
HPCLAS_TRAIN_P_002212	1	1	HPCLAS_TRAIN_P_002212	0.7932249307632446	1.824018074311882
HPCLAS_TRAIN_P_002213	1	4	HPCLAS_TRAIN_P_002213	3.066432476043701	3.3967455322893416
HPCLAS_TRAIN_P_002214	1	0	HPCLAS_TRAIN_P_002214	1.402369737625122	0.6540170120079706
HPCLAS_TRAIN_P_002215	1	1	HPCLAS_TRAIN_P_002215	-1.8642654418945312	-1.3285417229556504
HPCLAS_TRAIN_P_002217	1	3	HPCLAS_TRAIN_P_002217	1.853846549987793	0.2690050734949369
HPCLAS_TRAIN_P_002219	1	1	HPCLAS_TRAIN_P_002219	2.8237059116363525	1.9978763536033808
HPCLAS_TRAIN_P_002220	1	2	HPCLAS_TRAIN_P_002220	2.9642488956451416	1.0349581043258322
HPCLAS_TRAIN_P_002222	1	4	HPCLAS_TRAIN_P_002222	3.2200849056243896	4.285976316110221
HPCLAS_TRAIN_P_002224	1	1	HPCLAS_TRAIN_P_002224	2.8687148094177246	0.9224254891220992
HPCLAS_TRAIN_P_002225	1	4	HPCLAS_TRAIN_P_002225	1.5149370431900024	1.4493039202096445
HPCLAS_TRAIN_P_002226	1	1	HPCLAS_TRAIN_P_002226	2.271195650100708	1.531891199226722
